printing l1
[Gene69_Down, Gene5_UP, Gene88_Down] : 30
[Gene67_UP, Gene41_Down, Gene2_Down] : 33
[Gene58_Down, Gene91_UP, Gene94_UP] : 36
[Gene32_Down, Gene94_UP, Gene54_UP] : 30
[Gene59_UP, Gene41_Down, Gene96_Down] : 35
[Gene12_UP, Gene72_UP, Gene44_Down] : 30
[Gene59_UP, Gene58_Down, Gene13_Down] : 32
[Gene28_Down, Gene91_UP, Gene2_Down] : 35
[Gene59_UP, Gene92_Down, Gene82_Down] : 30
[Gene72_UP, Gene61_Down, Gene82_Down] : 32
[Gene28_Down, Gene76_Down, Gene21_UP] : 31
[Gene6_UP, Gene59_UP, Gene34_Down] : 30
[Gene72_UP, Gene97_Down, Gene93_UP] : 30
[Gene72_UP, Gene82_Down, Gene83_UP] : 30
[Gene72_UP, Gene96_Down, Gene7_Down] : 30
[Gene47_UP, Gene16_Down, Gene1_UP] : 30
[Gene38_Down, Gene98_Down, Gene1_UP] : 30
[Gene52_Down, Gene26_UP, Gene2_Down] : 32
[Breast Cancer, Gene8_UP, Gene54_UP] : 31
[Gene67_UP, Gene51_Down, Gene38_Down] : 30
[Gene52_Down, Gene99_UP, Gene70_Down] : 30
[Gene91_UP, Gene32_Down, Gene94_UP] : 37
[Gene67_UP, Gene59_UP, Gene10_Down] : 33
[Gene47_UP, Gene10_Down, Gene79_UP] : 32
[Gene38_Down, Gene91_UP, Gene70_Down] : 41
[Gene72_UP, Gene59_UP, Gene15_Down] : 34
[Gene59_UP, Gene38_Down, Gene78_UP] : 32
[Gene96_Down, Gene54_UP, Gene88_Down] : 34
[Gene59_UP, Gene36_UP, Gene95_Down] : 30
[Gene47_UP, Gene66_UP, Gene1_UP] : 31
[Gene6_UP, Gene72_UP, Gene36_UP] : 31
[Gene87_UP, Gene6_UP, Gene21_UP] : 31
[Gene59_UP, Gene1_UP, Gene54_UP] : 37
[Gene87_UP, Gene10_Down, Gene21_UP] : 34
[Gene72_UP, Gene10_Down, Gene36_UP] : 30
[Gene47_UP, Gene99_UP, Gene2_Down] : 32
[Gene87_UP, Gene59_UP, Gene2_Down] : 34
[Gene72_UP, Gene59_UP, Gene86_Down] : 34
[Gene52_Down, Gene28_Down, Gene84_UP] : 30
[Gene67_UP, Gene41_Down, Gene65_Down] : 31
[Gene67_UP, Gene10_Down, Gene96_Down] : 31
[Gene67_UP, Gene47_UP, Gene41_Down] : 31
[Gene10_Down, Gene82_Down, Gene21_UP] : 31
[Gene67_UP, Gene37_UP, Gene1_UP] : 31
[Gene59_UP, Gene45_UP, Gene1_UP] : 30
[Gene6_UP, Gene72_UP, Gene32_Down] : 37
[Gene38_Down, Gene17_UP, Gene88_Down] : 30
[Gene41_Down, Gene4_Down, Gene88_Down] : 31
[Gene52_Down, Gene7_Down, Gene38_Down] : 30
[Gene69_Down, Gene94_UP, Gene88_Down] : 30
[Gene23_UP, Gene38_Down, Gene91_UP] : 32
[Gene47_UP, Gene38_Down, Gene54_UP] : 35
[Gene52_Down, Gene71_UP, Gene88_Down] : 30
[Gene10_Down, Gene1_UP, Gene36_UP] : 30
[Gene41_Down, Gene1_UP, Gene89_UP] : 30
[Gene52_Down, Gene32_Down, Gene1_UP] : 32
[Gene67_UP, Gene59_UP, Gene27_Down] : 31
[Gene67_UP, Gene91_UP, Gene13_Down] : 30
[Gene38_Down, Gene55_UP, Gene1_UP] : 33
[Gene45_UP, Gene32_Down, Gene21_UP] : 30
[Gene47_UP, Gene54_UP, Gene70_Down] : 30
[Gene91_UP, Gene25_UP, Gene70_Down] : 30
[Gene96_Down, Gene82_Down, Gene83_UP] : 31
[Gene72_UP, Gene36_UP, Gene95_Down] : 30
[Gene72_UP, Gene10_Down, Gene32_Down] : 34
[Gene28_Down, Gene47_UP, Gene96_Down] : 32
[Gene59_UP, Gene23_UP, Gene1_UP] : 31
[Gene10_Down, Gene44_UP, Gene41_Down] : 31
[Gene72_UP, Gene14_UP, Gene96_Down] : 33
[Gene38_Down, Gene98_Down, Gene94_UP] : 32
[Gene72_UP, Gene69_Down, Gene41_Down] : 30
[Gene72_UP, Gene97_Down, Gene13_Down] : 41
[Gene72_UP, Gene28_Down, Gene82_Down] : 40
[Gene41_Down, Gene58_Down, Gene21_UP] : 31
[Gene59_UP, Gene96_Down, Gene60_Down] : 31
[Gene59_UP, Gene80_Down, Gene76_Down] : 30
[Gene38_Down, Gene78_UP, Gene65_Down] : 32
[Gene2_Down, Gene54_UP, Gene88_Down] : 34
[Gene87_UP, Gene24_Down, Gene81_UP] : 33
[Gene87_UP, Gene81_UP, Gene2_Down] : 30
[Gene94_UP, Gene1_UP, Gene54_UP] : 31
[Gene59_UP, Gene96_Down, Gene50_UP] : 33
[Gene72_UP, Gene96_Down, Gene37_UP] : 30
[Gene72_UP, Gene58_Down, Gene21_UP] : 33
[Gene69_Down, Gene10_Down, Gene1_UP] : 31
[Gene41_Down, Gene38_Down, Gene1_UP] : 39
[Gene6_UP, Gene38_Down, Gene29_Down] : 30
[Gene18_UP, Gene38_Down, Gene1_UP] : 30
[Gene28_Down, Gene93_UP, Gene88_Down] : 30
[Gene38_Down, Gene32_Down, Gene89_UP] : 31
[Gene72_UP, Gene38_Down, Gene94_UP] : 36
[Gene75_UP, Gene38_Down, Gene91_UP] : 32
[Gene59_UP, Gene76_Down, Gene1_UP] : 33
[Gene87_UP, Gene55_UP, Gene88_Down] : 30
[Gene52_Down, Gene10_Down, Gene94_UP] : 35
[Gene30_Down, Gene32_Down, Gene94_UP] : 30
[Gene6_UP, Gene73_Down, Gene13_Down] : 30
[Gene52_Down, Gene47_UP, Gene1_UP] : 36
[Gene87_UP, Gene95_Down, Gene88_Down] : 36
[Gene52_Down, Gene91_UP, Gene2_Down] : 33
[Gene67_UP, Gene96_Down, Gene32_Down] : 31
[Gene67_UP, Gene58_Down, Gene70_Down] : 35
[Gene28_Down, Gene41_Down, Gene76_Down] : 34
[Gene41_Down, Gene16_Down, Gene88_Down] : 30
[Gene44_Down, Gene88_Down, Gene13_Down] : 31
[Gene52_Down, Gene69_Down, Gene24_Down] : 33
[Gene52_Down, Gene28_Down, Gene65_Down] : 36
[Gene2_Down, Gene65_Down, Gene88_Down] : 32
[Gene10_Down, Gene1_UP, Gene89_UP] : 31
[Gene59_UP, Gene32_Down, Gene36_UP] : 32
[Gene10_Down, Gene32_Down, Gene1_UP] : 37
[Gene59_UP, Gene96_Down, Gene80_Down] : 37
[Gene87_UP, Gene59_UP, Gene54_UP] : 35
[Gene87_UP, Gene47_UP, Gene66_UP] : 31
[Gene87_UP, Gene72_UP, Gene28_Down] : 35
[Gene1_UP, Gene36_UP, Gene88_Down] : 31
[Gene41_Down, Gene8_UP, Gene88_Down] : 39
[Gene28_Down, Gene53_UP, Gene38_Down] : 34
[Gene38_Down, Gene60_UP, Gene70_Down] : 32
[Gene59_UP, Gene96_Down, Gene90_UP] : 34
[Gene72_UP, Gene96_Down, Gene77_UP] : 31
[Gene10_Down, Gene94_UP, Gene13_Down] : 31
[Gene41_Down, Gene3_Down, Gene88_Down] : 30
[Gene59_UP, Gene58_Down, Gene2_Down] : 32
[Gene38_Down, Gene82_Down, Gene89_UP] : 31
[Gene28_Down, Gene91_UP, Gene94_UP] : 31
[Gene72_UP, Gene38_Down, Gene16_Down] : 32
[Gene67_UP, Gene91_UP, Gene94_UP] : 32
[Gene72_UP, Gene91_UP, Gene89_UP] : 31
[Gene47_UP, Gene41_Down, Gene26_UP] : 30
[Gene24_Down, Gene38_Down, Gene1_UP] : 32
[Gene28_Down, Gene38_Down, Gene91_UP] : 39
[Gene8_UP, Gene33_Down, Gene88_Down] : 32
[Gene52_Down, Gene94_UP, Gene65_Down] : 31
[Gene59_UP, Gene51_Down, Gene82_Down] : 32
[Gene10_Down, Gene58_Down, Gene21_UP] : 40
[Gene28_Down, Gene71_UP, Gene88_Down] : 33
[Gene59_UP, Gene8_UP, Gene54_UP] : 36
[Gene9_Down, Gene38_Down, Gene91_UP] : 30
[Gene72_UP, Gene10_Down, Gene24_Down] : 30
[Gene6_UP, Gene32_Down, Gene70_Down] : 41
[Gene72_UP, Gene91_UP, Gene88_Down] : 31
[Gene6_UP, Gene28_Down, Gene47_UP] : 39
[Gene72_UP, Gene93_UP, Gene13_Down] : 31
[Gene6_UP, Gene28_Down, Gene96_Down] : 31
[Gene59_UP, Gene38_Down, Gene22_UP] : 30
[Gene69_Down, Gene32_Down, Gene1_UP] : 32
[Gene41_Down, Gene32_Down, Gene88_Down] : 32
[Gene41_Down, Gene38_Down, Gene82_Down] : 30
[Gene52_Down, Gene96_Down, Gene13_Down] : 30
[Gene38_Down, Gene66_UP, Gene88_Down] : 31
[Gene72_UP, Gene59_UP, Gene82_Down] : 52
[Gene58_Down, Gene100_Down, Gene32_Down] : 31
[Gene6_UP, Gene58_Down, Gene13_Down] : 36
[Gene59_UP, Gene78_UP, Gene95_Down] : 30
[Gene21_UP, Gene65_Down, Gene70_Down] : 34
[Gene32_Down, Gene65_Down, Gene1_UP] : 37
[Gene82_Down, Gene15_Down, Gene1_UP] : 30
[Gene6_UP, Gene96_Down, Gene58_Down] : 30
[Gene87_UP, Gene2_Down, Gene70_Down] : 33
[Gene6_UP, Gene58_Down, Gene30_Down] : 31
[Gene72_UP, Gene45_UP, Gene13_Down] : 30
[Gene9_Down, Gene38_Down, Gene1_UP] : 30
[Gene72_UP, Gene59_UP, Gene14_Down] : 30
[Gene75_UP, Gene10_Down, Gene38_Down] : 30
[Gene72_UP, Gene59_UP, Gene18_UP] : 34
[Gene59_UP, Gene11_Down, Gene38_Down] : 30
[Gene59_UP, Gene68_Down, Gene54_UP] : 31
[Gene72_UP, Gene91_UP, Gene70_Down] : 34
[Gene72_UP, Gene8_UP, Gene32_Down] : 31
[Gene10_Down, Gene80_Down, Gene65_Down] : 31
[Gene28_Down, Gene96_Down, Gene86_Down] : 30
[Gene72_UP, Gene59_UP, Gene80_Down] : 36
[Gene96_Down, Gene38_Down, Gene1_UP] : 33
[Gene69_Down, Gene65_Down, Gene1_UP] : 31
[Gene9_UP, Gene59_UP, Gene68_Down] : 30
[Gene59_UP, Gene80_Down, Gene94_UP] : 30
[Gene72_UP, Gene79_Down, Gene97_Down] : 32
[Gene59_UP, Gene91_UP, Gene70_Down] : 34
[Gene6_UP, Gene2_Down, Gene88_Down] : 31
[Gene72_UP, Gene95_Down, Gene70_Down] : 30
[Gene72_UP, Gene41_Down, Gene88_Down] : 32
[Gene72_UP, Gene97_Down, Gene32_Down] : 31
[Gene85_Down, Gene72_UP, Gene44_Down] : 30
[Gene10_Down, Gene80_Down, Gene24_Down] : 31
[Gene28_Down, Gene1_UP, Gene65_Down] : 34
[Gene69_Down, Gene24_Down, Gene1_UP] : 32
[Gene6_UP, Gene69_Down, Gene65_Down] : 31
[Gene6_UP, Gene72_UP, Gene100_Down] : 31
[Gene52_Down, Gene10_Down, Gene91_UP] : 36
[Gene37_UP, Gene32_Down, Gene1_UP] : 30
[Gene8_UP, Gene99_UP, Gene88_Down] : 31
[Gene6_UP, Gene2_Down, Gene21_UP] : 31
[Gene28_Down, Gene38_Down, Gene54_UP] : 36
[Gene67_UP, Gene91_UP, Gene1_UP] : 37
[Gene87_UP, Gene59_UP, Gene47_UP] : 34
[Gene80_Down, Breast Cancer, Gene88_Down] : 31
[Gene78_UP, Gene13_Down, Gene88_Down] : 30
[Gene38_Down, Gene17_UP, Gene65_Down] : 31
[Gene72_UP, Gene96_Down, Gene68_Down] : 37
[Gene97_Down, Gene82_Down, ALL] : 32
[Gene6_UP, Gene59_UP, Gene100_Down] : 32
[Gene28_Down, Gene10_Down, Gene81_UP] : 32
[Gene45_UP, Gene32_Down, Gene70_Down] : 30
[Gene81_UP, Gene45_UP, Gene88_Down] : 31
[Gene72_UP, Gene54_UP, Gene88_Down] : 36
[Gene87_UP, Gene86_Down, Gene88_Down] : 32
[Gene59_UP, Gene96_Down, Gene76_Down] : 37
[Gene84_Down, Gene59_UP, Gene88_Down] : 30
[Gene72_UP, Gene79_Down, Gene82_Down] : 33
[Gene72_UP, Gene96_Down, Gene65_Down] : 33
[Gene69_Down, Gene28_Down, Gene1_UP] : 33
[Gene96_Down, Gene86_Down, Gene88_Down] : 32
[Gene72_UP, Gene59_UP, Gene98_UP] : 31
[Gene67_UP, Gene38_Down, Gene2_Down] : 36
[Gene6_UP, Gene45_UP, Gene1_UP] : 32
[Gene97_Down, Gene82_Down, Gene68_Down] : 32
[Gene59_UP, Gene82_Down, Gene36_UP] : 37
[Gene85_Down, Gene3_UP, Gene59_UP] : 31
[Gene72_UP, Gene2_Down, Gene89_UP] : 33
[Gene69_Down, Gene72_UP, Gene36_UP] : 31
[Gene6_UP, Gene38_Down, Gene68_Down] : 35
[Gene10_Down, Gene30_Down, Gene32_Down] : 30
[Gene59_UP, Gene34_Down, Gene70_Down] : 30
[Gene59_UP, Gene80_Down, Gene24_Down] : 34
[Gene59_UP, Gene96_Down, Gene65_Down] : 35
[Gene59_UP, Gene73_Down, Gene88_Down] : 31
[Gene79_Down, Gene59_UP, Gene82_Down] : 32
[Gene59_UP, Gene100_Down, Gene88_Down] : 31
[Gene59_UP, Gene96_Down, Gene43_UP] : 31
[Gene87_UP, Gene72_UP, Gene88_Down] : 36
[Gene72_UP, Gene45_UP, Gene1_UP] : 31
[Gene6_UP, Gene91_UP, Gene21_UP] : 36
[Gene52_Down, Gene87_UP, Gene21_UP] : 30
[Gene47_UP, Gene41_Down, Gene54_UP] : 32
[Gene87_UP, Gene69_Down, Gene88_Down] : 40
[Gene38_Down, Gene37_UP, Gene2_Down] : 31
[Gene67_UP, Gene10_Down, Gene55_UP] : 30
[Gene59_UP, Gene76_Down, Gene88_Down] : 34
[Gene59_UP, Gene96_Down, Gene68_Down] : 36
[Gene67_UP, Gene28_Down, Gene65_Down] : 33
[Gene87_UP, Gene59_UP, Gene11_Down] : 30
[Gene72_UP, Gene82_Down, Gene66_UP] : 32
[Gene6_UP, Gene72_UP, Gene13_Down] : 38
[Gene59_UP, Gene47_UP, Gene66_UP] : 31
[Gene59_UP, Gene21_UP, Gene88_Down] : 30
[Gene96_Down, Gene36_UP, Gene88_Down] : 34
[Gene78_UP, Gene76_Down, Gene88_Down] : 30
[Gene96_Down, Gene97_Down, Gene8_UP] : 31
[Gene67_UP, Gene47_UP, Gene38_Down] : 38
[Gene59_UP, Gene38_Down, Gene55_UP] : 32
[Gene72_UP, Gene38_Down, Gene84_UP] : 32
[Gene47_UP, Gene32_Down, Gene2_Down] : 31
[Gene6_UP, Gene96_Down, Gene13_Down] : 33
[Gene72_UP, Gene44_Down, Gene36_UP] : 33
[Gene72_UP, Gene28_Down, Gene94_UP] : 30
[Gene59_UP, Gene11_Down, Gene32_Down] : 31
[Gene52_Down, Gene47_UP, Gene10_Down] : 35
[Gene47_UP, Gene68_Down, Gene88_Down] : 30
[Gene28_Down, Gene59_UP, Gene38_Down] : 38
[Gene59_UP, Gene10_Down, Gene13_Down] : 35
[Gene87_UP, Gene99_UP, Gene88_Down] : 33
[Gene72_UP, Gene44_Down, Gene13_Down] : 41
[Gene10_Down, Gene2_Down, Gene70_Down] : 35
[Gene28_Down, Gene47_UP, Gene1_UP] : 38
[Gene72_UP, Gene41_Down, Gene82_Down] : 32
[Gene87_UP, Gene91_UP, Gene65_Down] : 31
[Gene52_Down, Gene94_UP, Gene1_UP] : 31
[Gene67_UP, Gene91_UP, Gene70_Down] : 35
[Gene52_Down, Gene81_UP, Gene88_Down] : 32
[Gene52_Down, Gene75_UP, Gene38_Down] : 32
[Gene58_Down, Gene2_Down, Gene94_UP] : 31
[Gene72_UP, Gene78_UP, Gene95_Down] : 30
[Gene59_UP, Gene78_UP, Gene1_UP] : 31
[Gene87_UP, Gene6_UP, Gene45_UP] : 31
[Gene72_UP, Gene79_Down, Gene54_UP] : 30
[Gene38_Down, Gene91_UP, Gene65_Down] : 38
[Gene82_Down, Gene1_UP, Gene95_Down] : 31
[Gene82_Down, Gene32_Down, Gene1_UP] : 30
[Gene47_UP, Gene1_UP, Gene70_Down] : 39
[Gene87_UP, Gene28_Down, Gene79_UP] : 30
[Gene87_UP, Gene59_UP, Gene37_UP] : 30
[Gene10_Down, Gene38_Down, Gene30_Down] : 33
[Gene72_UP, Gene53_UP, Gene13_Down] : 31
[Gene58_Down, Gene2_Down, Gene13_Down] : 31
[Gene50_UP, Gene38_Down, Gene1_UP] : 31
[Gene59_UP, Gene10_Down, Gene32_Down] : 35
[Gene72_UP, Gene32_Down, Gene13_Down] : 34
[Gene14_UP, Gene38_Down, Gene70_Down] : 31
[Gene59_UP, Gene44_Down, Gene13_Down] : 39
[Gene52_Down, Gene75_UP, Gene28_Down] : 30
[Gene41_Down, Gene8_UP, Gene54_UP] : 34
[Gene58_Down, Gene30_Down, Gene94_UP] : 30
[Gene38_Down, Gene99_UP, Gene94_UP] : 32
[Gene38_Down, Gene94_UP, Gene13_Down] : 30
[Gene59_UP, Gene38_Down, Gene66_UP] : 35
[Gene47_UP, Gene78_UP, Gene38_Down] : 35
[Gene38_Down, Gene58_Down, Gene91_UP] : 40
[Gene28_Down, Gene91_UP, Gene68_Down] : 31
[Gene51_Down, Gene32_Down, Gene1_UP] : 30
[Gene1_UP, Gene13_Down, Gene70_Down] : 30
[Gene47_UP, Gene38_Down, Gene42_Down] : 30
[Gene52_Down, Gene28_Down, Gene47_UP] : 38
[Gene28_Down, Gene47_UP, Gene21_UP] : 36
[Gene87_UP, Gene69_Down, Gene24_Down] : 31
[Gene87_UP, Gene28_Down, Gene65_Down] : 34
[Gene59_UP, Gene17_UP, Gene21_UP] : 30
[Gene72_UP, Gene10_Down, Gene96_Down] : 37
[Gene72_UP, Gene24_Down, Gene82_Down] : 35
[Gene87_UP, Gene94_UP, Gene1_UP] : 31
[Gene69_Down, Gene91_UP, Gene32_Down] : 31
[Gene91_UP, Gene13_Down, Gene88_Down] : 31
[Gene10_Down, Gene82_Down, Gene1_UP] : 33
[Gene8_UP, Gene68_Down, Gene54_UP] : 31
[Gene6_UP, Gene72_UP, Gene91_UP] : 34
[Gene87_UP, Gene81_UP, Gene1_UP] : 30
[Gene10_Down, Gene47_UP, Gene49_UP] : 31
[Gene67_UP, Gene59_UP, Gene1_UP] : 38
[Gene82_Down, Gene1_UP, Gene70_Down] : 33
[Gene10_Down, Gene55_UP, Gene65_Down] : 30
[Gene87_UP, Gene38_Down, Gene48_UP] : 31
[Gene47_UP, Gene41_Down, Gene71_UP] : 31
[Gene72_UP, Gene23_UP, Gene44_Down] : 31
[Gene47_UP, Gene60_UP, Gene2_Down] : 31
[Gene59_UP, Gene96_Down, Gene81_UP] : 32
[Gene72_UP, Gene11_Down, Gene70_Down] : 30
[Gene72_UP, Gene23_UP, Gene97_Down] : 30
[Gene69_Down, Gene2_Down, Gene54_UP] : 32
[Gene72_UP, Gene44_Down, Gene82_Down] : 40
[Gene6_UP, Gene59_UP, Gene70_Down] : 38
[Gene10_Down, Gene2_Down, Gene21_UP] : 32
[Gene52_Down, Gene41_Down, Gene24_Down] : 33
[Gene63_UP, Gene68_Down, Gene32_Down] : 30
[Gene80_Down, Gene8_UP, Gene81_UP] : 35
[Gene67_UP, Gene47_UP, Gene80_Down] : 30
[Gene59_UP, Gene80_Down, Gene55_UP] : 32
[Gene52_Down, Gene69_Down, Gene1_UP] : 34
[Gene10_Down, Gene94_UP, Gene88_Down] : 34
[Gene28_Down, Gene94_UP, Gene70_Down] : 32
[Gene24_Down, Gene8_UP, Gene2_Down] : 30
[Gene91_UP, Gene2_Down, Gene65_Down] : 34
[Gene97_Down, Gene82_Down, Gene21_UP] : 32
[Gene47_UP, Gene41_Down, Gene58_Down] : 33
[Gene47_UP, Gene29_Down, Gene70_Down] : 30
[Gene72_UP, Gene38_Down, Gene55_UP] : 30
[Gene67_UP, Gene38_Down, Gene60_UP] : 32
[Gene38_Down, Gene91_UP, Gene36_UP] : 30
[Gene52_Down, Gene47_UP, Gene24_Down] : 30
[Gene59_UP, Gene8_UP, Gene1_UP] : 32
[Gene41_Down, Gene2_Down, Gene65_Down] : 36
[Gene10_Down, Gene96_Down, Gene2_Down] : 31
[Gene87_UP, Gene59_UP, Gene99_UP] : 30
[Gene68_Down, Gene32_Down, Gene1_UP] : 31
[Gene10_Down, Gene76_Down, Gene94_UP] : 30
[Gene72_UP, Gene82_Down, Gene65_Down] : 31
[Gene72_UP, Gene96_Down, Gene51_Down] : 37
[Gene47_UP, Gene91_UP, Gene30_Down] : 32
[Gene75_UP, Gene54_UP, Gene88_Down] : 33
[Gene72_UP, Gene59_UP, Gene95_Down] : 37
[Gene78_UP, Gene66_UP, Gene88_Down] : 31
[Gene28_Down, Gene59_UP, Gene90_UP] : 30
[Gene72_UP, Gene17_UP, Gene82_Down] : 31
[Gene28_Down, Gene24_Down, Gene2_Down] : 32
[Gene28_Down, Gene1_UP, Gene54_UP] : 33
[Gene24_Down, Gene13_Down, Gene88_Down] : 30
[Gene28_Down, Gene32_Down, Gene65_Down] : 32
[Gene69_Down, Gene24_Down, Gene32_Down] : 30
[Gene52_Down, Gene35_Down, Gene38_Down] : 30
[Gene10_Down, Gene82_Down, Gene13_Down] : 31
[Gene96_Down, Gene16_Down, Gene13_Down] : 33
[Gene10_Down, Gene30_Down, Gene65_Down] : 33
[Gene63_UP, Gene59_UP, Gene88_Down] : 30
[Gene10_Down, Gene38_Down, Gene91_UP] : 42
[Gene72_UP, Gene44_Down, Gene95_Down] : 30
[Gene72_UP, Gene82_Down, Gene57_Down] : 30
[Gene6_UP, Gene43_UP, Gene70_Down] : 32
[Gene67_UP, Gene28_Down, Gene21_UP] : 32
[Gene71_UP, Gene91_UP, Gene32_Down] : 30
[Gene6_UP, Gene28_Down, Gene16_Down] : 30
[Gene87_UP, Gene8_UP, Gene95_Down] : 30
[Gene28_Down, Gene38_Down, Gene48_UP] : 31
[Gene59_UP, Gene82_Down, Gene32_Down] : 37
[Gene59_UP, Gene44_Down, Gene70_Down] : 30
[Gene21_UP, Gene13_Down, Gene70_Down] : 33
[Gene51_Down, Gene32_Down, Gene21_UP] : 31
[Gene72_UP, Gene24_Down, Gene2_Down] : 31
[Gene52_Down, Gene58_Down, Gene94_UP] : 30
[Gene69_Down, Gene24_Down, Gene54_UP] : 35
[Gene87_UP, Gene37_UP, Gene32_Down] : 31
[Gene10_Down, Gene91_UP, Gene48_UP] : 33
[Gene67_UP, Gene72_UP, Gene10_Down] : 33
[Gene72_UP, Gene44_Down, Gene91_UP] : 31
[Gene72_UP, Gene96_Down, Gene58_Down] : 35
[Gene72_UP, Gene100_Down, Gene21_UP] : 31
[Gene47_UP, Gene10_Down, Gene26_UP] : 31
[Gene52_Down, Gene2_Down, Gene1_UP] : 33
[Gene72_UP, Gene96_Down, Gene76_Down] : 34
[Gene69_Down, Gene47_UP, Gene1_UP] : 33
[Gene10_Down, Gene38_Down, Gene60_UP] : 30
[Gene67_UP, Gene24_Down, Gene1_UP] : 30
[Gene10_Down, Gene2_Down, Gene65_Down] : 35
[Gene91_UP, Gene2_Down, Gene1_UP] : 30
[Gene96_Down, Gene38_Down, Gene29_Down] : 30
[Gene72_UP, Gene47_UP, Gene16_Down] : 33
[Gene87_UP, Gene6_UP, Gene38_Down] : 35
[Gene10_Down, Gene80_Down, Gene13_Down] : 30
[Gene52_Down, Gene10_Down, Gene41_Down] : 38
[Gene87_UP, Gene10_Down, Gene65_Down] : 32
[Gene6_UP, Gene47_UP, Gene41_Down] : 31
[Gene10_Down, Gene91_UP, Gene26_UP] : 31
[Gene72_UP, Gene43_UP, Gene32_Down] : 30
[Gene32_Down, Gene94_UP, Gene21_UP] : 37
[Gene87_UP, Gene58_Down, Gene2_Down] : 31
[Gene87_UP, Gene82_Down, Gene13_Down] : 32
[Gene72_UP, Gene91_UP, Gene13_Down] : 34
[Gene6_UP, Gene38_Down, Gene21_UP] : 35
[Gene87_UP, Gene13_Down, Gene88_Down] : 34
[Gene87_UP, Gene69_Down, Gene32_Down] : 35
[Gene58_Down, Gene65_Down, Gene94_UP] : 36
[Gene55_UP, Gene32_Down, Gene70_Down] : 30
[Gene91_UP, Gene68_Down, Gene21_UP] : 30
[Gene3_UP, Gene59_UP, Gene32_Down] : 31
[Gene8_UP, Gene32_Down, Gene54_UP] : 31
[Gene6_UP, Gene59_UP, Gene55_UP] : 30
[Gene6_UP, Gene67_UP, Gene47_UP] : 32
[Gene75_UP, Gene8_UP, Gene88_Down] : 30
[Gene78_UP, Gene5_UP, Gene88_Down] : 30
[Gene72_UP, Gene28_Down, Gene47_UP] : 34
[Gene72_UP, Gene68_Down, Gene2_Down] : 36
[Gene72_UP, Gene36_UP, Gene13_Down] : 36
[Gene72_UP, Gene59_UP, Gene70_Down] : 41
[Gene6_UP, Gene47_UP, Gene68_Down] : 31
[Gene12_UP, Gene59_UP, Gene88_Down] : 30
[Gene10_Down, Gene55_UP, Gene2_Down] : 30
[Gene87_UP, Gene8_UP, Gene2_Down] : 30
[Gene6_UP, Gene2_Down, Gene89_UP] : 30
[Gene96_Down, Gene24_Down, Gene81_UP] : 31
[Gene59_UP, Gene38_Down, Gene8_UP] : 32
[Gene28_Down, Gene98_UP, Gene13_Down] : 30
[Gene6_UP, Gene54_UP, Gene88_Down] : 30
[Gene59_UP, Gene1_UP, Gene88_Down] : 38
[Gene87_UP, Gene2_Down, Gene65_Down] : 34
[Gene53_UP, Gene41_Down, Gene38_Down] : 32
[Gene10_Down, Gene58_Down, Gene70_Down] : 39
[Gene10_Down, Gene96_Down, Gene32_Down] : 31
[Gene38_Down, Gene30_Down, Gene70_Down] : 32
[Gene41_Down, Gene32_Down, Gene65_Down] : 30
[Gene60_UP, Gene1_UP, Gene70_Down] : 31
[Gene59_UP, Gene78_UP, Gene13_Down] : 34
[Gene28_Down, Gene10_Down, Gene44_UP] : 30
[Gene72_UP, Gene59_UP, Gene47_UP] : 37
[Gene47_UP, Gene77_UP, Gene54_UP] : 31
[Gene52_Down, Gene72_UP, Gene59_UP] : 37
[Gene52_Down, Gene6_UP, Gene65_Down] : 32
[Gene72_UP, Gene78_UP, Gene66_UP] : 30
[Gene10_Down, Gene22_UP, Gene94_UP] : 30
[Gene6_UP, Gene66_UP, Gene1_UP] : 30
[Gene87_UP, Gene69_Down, Gene45_UP] : 31
[Gene28_Down, Gene41_Down, Gene5_UP] : 31
[Gene67_UP, Gene8_UP, Gene1_UP] : 30
[Gene72_UP, Gene8_UP, Gene1_UP] : 31
[Gene82_Down, Gene54_UP, Gene88_Down] : 30
[Gene38_Down, Gene32_Down, Gene70_Down] : 43
[Gene52_Down, Gene47_UP, Gene88_Down] : 35
[Gene80_Down, Breast Cancer, Gene8_UP] : 30
[Gene52_Down, Gene96_Down, Gene1_UP] : 30
[Gene10_Down, Gene38_Down, Gene83_UP] : 30
[Gene72_UP, Gene16_Down, Gene1_UP] : 31
[Gene81_UP, Gene54_UP, Gene88_Down] : 38
[Gene72_UP, Gene97_Down, Gene1_UP] : 33
[Gene67_UP, Gene59_UP, Gene96_Down] : 35
[Gene52_Down, Gene67_UP, Gene91_UP] : 33
[Gene47_UP, Gene10_Down, Gene41_Down] : 38
[Gene52_Down, Gene91_UP, Gene65_Down] : 33
[Gene72_UP, Gene28_Down, Gene10_Down] : 33
[Gene75_UP, Gene59_UP, Gene32_Down] : 30
[Gene87_UP, Gene47_UP, Gene32_Down] : 33
[Gene67_UP, Gene32_Down, Gene65_Down] : 38
[Gene72_UP, Gene11_Down, Gene16_Down] : 30
[Gene52_Down, Gene6_UP, Gene94_UP] : 31
[Gene87_UP, Gene59_UP, Gene10_Down] : 33
[Gene47_UP, Gene10_Down, Gene99_UP] : 32
